YEAR,SERIES,BAI,TREAT,SITE,PLOT,REP
2002,het7.1,NA,nothing,MIKE,17,1
2002,het7.2,NA,nothing,MIKE,17,4
2002,het7.3,NA,nothing,MIKE,17,5
2002,het7.4,NA,nothing,MIKE,18,4
2002,het5.2,NA,nothing,MIKE,19,4
2002,het5.3,NA,nothing,MIKE,19,2
2002,het5.4,NA,nothing,MIKE,19,3
2002,het5.5,NA,nothing,MIKE,20,2
2002,het5.1,NA,nothing,MIKE,20,3
2002,het6.1,NA,nothing,MIKE,20,5
2002,het6.2,NA,sub,SETH,9,2
2002,het6.3,NA,sub,SETH,10,2
2002,het6.4,NA,sub,SETH,10,4
2002,het6.5,NA,sub,SETH,11,1
2002,het8.1,NA,sub,SETH,11,4
2002,het8.2,NA,sub,SETH,12,1
2002,het8.3,NA,sub,SETH,12,4
2002,het8.4,NA,fire,SETH,9,4
2002,het8.5,NA,fire,SETH,10,3
2002,heu5.4,NA,fire,SETH,11,2
2002,heu5.5,NA,fire,SETH,11,5
2002,heu6.2,NA,fire,SETH,12,3
2002,heu6.4,NA,nothing,SETH,9,1
2002,heu7.1,NA,nothing,SETH,9,3
2002,heu7.2,NA,nothing,SETH,9,4
2002,heu7.3,NA,nothing,SETH,10,2
2002,heu7.4,NA,nothing,SETH,10,5
2002,heu7.5,NA,nothing,SETH,11,1
2002,heu8.1,NA,nothing,SETH,11,3
2002,heu8.2,NA,nothing,SETH,12,1
2002,heu8.3,NA,nothing,SETH,12,3
2002,heu8.4,NA,sub,HEATHER,5,3
2002,heu8.5,NA,sub,HEATHER,5,4
2002,ins13.1,NA,sub,HEATHER,5,3
2002,ins13.2,NA,sub,MIKE,20,3
2002,ins13.3,NA,sub,HEATHER,5,5
2002,ins13.4,NA,fire,SETH,11,2
2002,ins14.1,NA,fire,SETH,11,2
2002,ins14.2,NA,fire,ALY,3,1
2002,ins14.3,NA,sub,INGRID,15,2
2002,ins14.4,NA,sub,HEATHER,6,2
2002,ins14.5,NA,fire,ALY,3,1
2002,ins15.1,NA,fire,ALY,3,1
2002,ins15.2,NA,sub,MIKE,20,2
2002,ins15.3,NA,fire,ALY,3,5
2002,ins15.4,NA,sub,SETH,9,5
2002,ins15.5,NA,fire,SETH,11,3
2002,ins16.1,NA,sub,HEATHER,5,1
2002,ins16.2,NA,nothing,MIKE,18,2
2002,ins16.3,NA,fire,ALY,4,2
2002,ins16.4,NA,sub,MIKE,19,4
2002,ins16.5,NA,fire,MIKE,18,1
2002,int13.1,NA,nothing,MIKE,18,2
2002,int13.2,NA,fire,SETH,9,1
2002,int13.3,NA,sub,SETH,10,5
2002,int14.1,NA,sub,SETH,9,2
2002,int14.2,NA,sub,MIKE,19,4
2002,int14.3,NA,fire,SETH,9,1
2002,int14.4,NA,fire,HEATHER,7,4
2002,int14.5,NA,nothing,ALY,4,2
2002,int16.1,NA,sub,INGRID,14,1
2002,int16.2,NA,fire,SETH,12,2
2002,int16.3,NA,sub,INGRID,16,1
2002,int16.4,NA,fire,INGRID,16,3
2002,int16.5,NA,sub,HEATHER,8,3
2002,inu13.1,NA,nothing,INGRID,15,1
2002,inu13.2,NA,fire,MIKE,17,2
2002,inu13.5,NA,sub,SETH,12,5
2002,inu14.1,NA,sub,SETH,11,2
2002,inu14.2,NA,fire,MIKE,17,5
2002,inu14.3,NA,fire,HEATHER,7,3
2002,inu14.5,NA,nothing,ALY,4,3
2002,inu15.1,NA,sub,MIKE,20,5
2002,inu15.2,NA,fire,ALY,2,5
2002,inu15.3,NA,nothing,MIKE,17,4
2002,inu15.4,NA,nothing,INGRID,15,5
2002,inu15.5,NA,fire,INGRID,16,1
2002,inu16.2,NA,fire,ALY,4,1
2002,inu16.3,NA,fire,HEATHER,8,1
2002,inu16.4,NA,fire,INGRID,16,1
2002,mks17.1,NA,fire,ALY,3,2
2002,mks17.2,NA,fire,HEATHER,8,1
2002,mks17.3,NA,fire,SETH,9,2
2002,mks17.4,NA,fire,MIKE,17,5
2002,mks17.5,NA,sub,ALY,2,3
2002,mks18.1,NA,sub,INGRID,16,2
2002,mks18.2,NA,sub,MIKE,20,1
2002,mks18.3,NA,sub,SETH,11,1
2002,mks18.4,NA,nothing,INGRID,16,3
2002,mks18.5,NA,fire,ALY,4,1
2002,mks19.1,NA,fire,HEATHER,7,4
2002,mks19.2,NA,sub,MIKE,19,4
2002,mks19.3,NA,sub,MIKE,19,5
2002,mks19.4,NA,sub,INGRID,16,1
2002,mks19.5,NA,fire,HEATHER,8,1
2002,mks20.1,NA,fire,ALY,2,5
2002,mks20.2,NA,sub,HEATHER,5,3
2002,mks20.3,NA,sub,MIKE,18,3
2002,mks20.4,NA,sub,MIKE,18,5
2002,mks20.5,NA,fire,SETH,10,5
2002,mkt17.1,NA,sub,ALY,4,3
2002,mkt17.2,NA,sub,HEATHER,6,4
2002,mkt17.3,NA,sub,SETH,12,3
2002,mkt17.4,NA,sub,SETH,9,3
2002,mkt17.5,NA,nothing,SETH,12,2
2002,mkt18.1,NA,sub,SETH,12,5
2002,mkt18.3,NA,fire,HEATHER,5,3
2002,mkt18.4,NA,sub,MIKE,17,1
2002,mkt18.5,NA,fire,INGRID,14,1
2002,mkt19.1,NA,fire,SETH,11,1
2002,mkt19.3,NA,sub,INGRID,15,3
2002,mkt19.4,NA,sub,SETH,12,5
2002,mkt19.5,NA,sub,SETH,10,5
2002,mkt20.1,NA,fire,ALY,1,4
2002,mkt20.2,NA,fire,HEATHER,8,3
2002,mkt20.3,NA,sub,SETH,10,2
2002,mkt20.4,NA,sub,INGRID,14,3
2002,mku17.1,NA,fire,INGRID,14,3
2002,mku17.2,NA,sub,SETH,11,1
2002,mku17.3,NA,fire,HEATHER,6,1
2002,mku17.4,NA,fire,SETH,12,4
2002,mku17.5,NA,nothing,SETH,9,4
2002,mku18.1,NA,sub,MIKE,18,5
2002,mku18.2,NA,sub,SETH,11,2
2002,mku18.3,NA,fire,MIKE,20,2
2002,mku18.4,NA,sub,HEATHER,7,5
2002,mku18.5,NA,sub,HEATHER,7,5
2002,mku19.4,NA,fire,MIKE,20,4
2002,mku19.1,NA,sub,SETH,10,2
2002,mku19.2,NA,nothing,MIKE,18,5
2002,mku19.3,NA,fire,MIKE,17,1
2002,mku19.5,NA,nothing,SETH,12,5
2002,mku20.2,NA,fire,MIKE,17,3
2002,mku20.3,NA,fire,HEATHER,8,3
2002,mku20.4,NA,nothing,ALY,3,3
2002,mku20.5,NA,fire,HEATHER,8,3
2002,ses9.1,NA,sub,SETH,10,4
2002,ses9.2,NA,fire,MIKE,20,2
2002,ses9.4,NA,sub,INGRID,16,3
2002,ses9.3,NA,nothing,ALY,2,4
2002,ses9.5,NA,nothing,HEATHER,7,2
2002,ses10.1,NA,fire,MIKE,19,5
2002,ses10.2,NA,sub,MIKE,18,1
2002,ses10.3,NA,fire,INGRID,14,2
2002,ses10.4,NA,sub,MIKE,20,5
2002,ses10.5,NA,fire,SETH,12,4
2002,ses11.1,NA,fire,MIKE,20,3
2002,ses11.2,NA,sub,INGRID,13,4
2002,ses11.3,NA,sub,MIKE,18,3
2002,ses11.4,NA,nothing,HEATHER,7,1
2002,ses11.5,NA,sub,MIKE,17,5
2002,ses12.1,NA,nothing,ALY,4,5
2002,ses12.2,NA,sub,MIKE,18,3
2002,ses12.3,NA,nothing,ALY,1,5
2002,ses12.4,NA,sub,HEATHER,8,3
2002,ses12.5,NA,fire,SETH,10,3
2002,set9.1,NA,sub,INGRID,14,5
2002,set9.3,NA,sub,INGRID,15,5
2002,set9.2,NA,fire,HEATHER,6,5
2002,set9.4,NA,nothing,MIKE,20,3
2002,set10.1,NA,nothing,MIKE,19,4
2002,set10.3,NA,fire,SETH,9,4
2002,set10.4,NA,fire,MIKE,20,1
2002,set10.5,NA,sub,SETH,12,2
2002,set11.1,NA,nothing,INGRID,14,5
2002,set11.2,NA,sub,MIKE,19,5
2002,set11.3,NA,fire,SETH,10,3
2002,set11.4,NA,fire,HEATHER,6,1
2002,set11.5,NA,nothing,SETH,9,2
2002,set12.1,NA,fire,MIKE,19,4
2002,set12.2,NA,nothing,HEATHER,7,4
2002,set12.3,NA,nothing,MIKE,18,5
2002,set12.4,NA,nothing,SETH,12,2
2002,set12.5,NA,fire,INGRID,13,3
2002,seu9.1,NA,sub,MIKE,17,4
2002,seu9.2,NA,nothing,MIKE,19,5
2002,seu9.3,NA,sub,INGRID,13,4
2002,seu9.4,NA,nothing,HEATHER,7,5
2002,seu9.5,NA,nothing,HEATHER,7,1
2002,seu10.1,NA,nothing,MIKE,19,4
2002,seu10.2,NA,fire,SETH,12,4
2002,seu10.4,NA,fire,HEATHER,5,5
2002,seu10.5,NA,nothing,SETH,12,5
2002,seu11.2,NA,fire,HEATHER,6,1
2002,seu11.3,NA,sub,INGRID,13,3
2002,seu11.4,NA,fire,ALY,1,1
2002,seu12.1,NA,sub,MIKE,19,2
2002,seu12.2,NA,sub,SETH,9,1
2002,seu12.3,NA,sub,MIKE,20,5
2002,seu12.5,NA,sub,ALY,3,4
2003,als1.1,NA,sub,ALY,1,1
2003,als1.2,NA,sub,ALY,1,4
2003,als1.3,NA,sub,ALY,2,1
2003,als1.4,NA,sub,ALY,2,5
2003,als1.5,NA,sub,ALY,3,4
2003,als2.1,NA,sub,ALY,4,1
2003,als2.2,NA,sub,ALY,4,3
2003,als2.3,NA,fire,ALY,1,1
2003,als2.4,NA,fire,ALY,1,4
2003,als2.5,NA,fire,ALY,2,2
2003,als3.2,NA,fire,ALY,2,5
2003,als3.1,3.91271542,fire,ALY,3,3
2003,als3.3,NA,fire,ALY,3,5
2003,als3.4,NA,fire,ALY,4,1
2003,als3.5,NA,nothing,ALY,1,1
2003,als4.1,NA,nothing,ALY,1,3
2003,als4.2,NA,nothing,ALY,1,5
2003,als4.3,NA,nothing,ALY,2,1
2003,als4.4,NA,nothing,ALY,2,4
2003,alt1.1,NA,nothing,ALY,2,5
2003,alt1.3,NA,nothing,ALY,3,2
2003,alt1.4,NA,nothing,ALY,4,2
2003,alt1.5,NA,nothing,ALY,4,5
2003,alt2.2,NA,sub,HEATHER,5,4
2003,alt2.4,NA,sub,HEATHER,6,3
2003,alt2.5,NA,sub,HEATHER,8,2
2003,alt3.1,NA,sub,HEATHER,8,5
2003,alt3.3,NA,fire,HEATHER,7,2
2003,alt3.2,NA,fire,HEATHER,5,2
2003,alt3.4,NA,fire,HEATHER,5,1
2003,alt3.5,NA,fire,HEATHER,6,4
2003,alt4.3,NA,fire,HEATHER,8,4
2003,alt4.1,NA,nothing,HEATHER,5,4
2003,alt4.2,NA,nothing,HEATHER,6,4
2003,alt4.5,NA,nothing,HEATHER,7,2
2003,alu1.1,NA,nothing,HEATHER,7,4
2003,alu1.3,NA,nothing,HEATHER,8,1
2003,alu1.4,NA,nothing,HEATHER,8,2
2003,alu1.5,NA,nothing,HEATHER,8,4
2003,alu2.1,NA,sub,INGRID,13,1
2003,alu2.3,NA,sub,INGRID,14,1
2003,alu2.4,NA,sub,INGRID,14,5
2003,alu2.5,NA,sub,INGRID,15,3
2003,alu3.1,NA,sub,INGRID,16,2
2003,alu3.2,NA,fire,INGRID,13,1
2003,alu3.3,2.865182766,fire,INGRID,14,2
2003,alu3.4,NA,fire,INGRID,14,4
2003,alu4.2,0.630530212,fire,INGRID,16,3
2003,alu4.3,NA,nothing,INGRID,13,1
2003,alu4.5,NA,nothing,INGRID,13,5
2003,hes5.1,0.430084034,nothing,INGRID,14,3
2003,hes5.2,NA,nothing,INGRID,15,1
2003,hes5.3,NA,nothing,INGRID,15,2
2003,hes5.4,NA,nothing,INGRID,15,5
2003,hes5.5,NA,nothing,INGRID,16,2
2003,hes6.1,NA,nothing,INGRID,16,4
2003,hes6.2,7.335854466,sub,MIKE,17,5
2003,hes6.3,NA,sub,MIKE,18,3
2003,hes6.4,0.182466843,sub,MIKE,19,1
2003,hes6.5,4.014154305,sub,MIKE,20,1
2003,hes7.5,NA,sub,MIKE,20,5
2003,hes8.2,NA,fire,MIKE,17,5
2003,hes8.3,0.241051263,fire,MIKE,19,1
2003,hes8.4,NA,fire,MIKE,19,3
2003,hes8.5,NA,fire,MIKE,19,5
2003,het7.5,NA,fire,MIKE,20,3
2003,het7.1,NA,nothing,MIKE,17,1
2003,het7.2,NA,nothing,MIKE,17,4
2003,het7.3,NA,nothing,MIKE,17,5
2003,het7.4,NA,nothing,MIKE,18,4
2003,het5.2,NA,nothing,MIKE,19,4
2003,het5.3,NA,nothing,MIKE,19,2
2003,het5.4,NA,nothing,MIKE,19,3
2003,het5.5,NA,nothing,MIKE,20,2
2003,het5.1,NA,nothing,MIKE,20,3
2003,het6.1,NA,nothing,MIKE,20,5
2003,het6.2,NA,sub,SETH,9,4
2003,het6.3,NA,sub,SETH,10,2
2003,het6.4,0.382649127,sub,SETH,10,4
2003,het6.5,NA,sub,SETH,11,2
2003,het8.1,NA,sub,SETH,11,4
2003,het8.2,0.26238896,sub,SETH,12,1
2003,het8.3,NA,sub,SETH,12,4
2003,het8.4,NA,fire,SETH,9,4
2003,het8.5,NA,fire,SETH,10,4
2003,heu5.4,NA,fire,SETH,11,2
2003,heu5.5,NA,fire,SETH,11,5
2003,heu6.2,NA,fire,SETH,12,3
2003,heu6.4,NA,nothing,SETH,9,1
2003,heu7.1,NA,nothing,SETH,9,3
2003,heu7.2,NA,nothing,SETH,9,4
2003,heu7.3,NA,nothing,SETH,10,2
2003,heu7.4,NA,nothing,SETH,10,5
2003,heu7.5,NA,nothing,SETH,11,1
2003,heu8.1,NA,nothing,SETH,11,3
2003,heu8.2,NA,nothing,SETH,12,1
2003,heu8.3,NA,nothing,SETH,12,3
2003,heu8.4,NA,sub,MIKE,17,4
2003,heu8.5,NA,sub,HEATHER,5,4
2003,ins13.1,NA,nothing,INGRID,14,2
2003,ins13.2,NA,sub,HEATHER,6,2
2003,ins13.3,NA,fire,SETH,11,2
2003,ins13.4,NA,fire,HEATHER,5,4
2003,ins14.1,NA,nothing,INGRID,14,2
2003,ins14.2,NA,fire,HEATHER,5,3
2003,ins14.3,NA,sub,HEATHER,8,4
2003,ins14.4,NA,fire,SETH,11,2
2003,ins14.5,NA,fire,SETH,11,3
2003,ins15.1,NA,sub,HEATHER,6,4
2003,ins15.2,NA,fire,SETH,9,3
2003,ins15.3,NA,fire,SETH,12,5
2003,ins15.4,NA,fire,HEATHER,5,3
2003,ins15.5,NA,fire,MIKE,17,3
2003,ins16.1,0.160459986,fire,SETH,9,3
2003,ins16.2,0.267864756,sub,SETH,9,1
2003,ins16.3,NA,sub,MIKE,17,5
2003,ins16.4,NA,fire,MIKE,20,2
2003,ins16.5,NA,sub,MIKE,20,3
2003,int13.1,NA,sub,HEATHER,8,3
2003,int13.2,NA,fire,HEATHER,6,4
2003,int13.3,NA,fire,ALY,3,4
2003,int14.1,NA,fire,SETH,9,3
2003,int14.2,NA,fire,SETH,12,2
2003,int14.3,NA,fire,INGRID,13,1
2003,int14.4,NA,sub,SETH,11,1
2003,int14.5,NA,nothing,ALY,3,4
2003,int16.1,0.361034969,fire,ALY,4,3
2003,int16.2,NA,sub,HEATHER,5,3
2003,int16.3,NA,fire,HEATHER,6,2
2003,int16.4,NA,sub,MIKE,20,5
2003,int16.5,NA,fire,MIKE,18,4
2003,inu13.1,NA,fire,HEATHER,5,5
2003,inu13.2,NA,sub,ALY,3,3
2003,inu13.5,NA,fire,SETH,11,2
2003,inu14.1,NA,sub,INGRID,16,1
2003,inu14.2,0.635522203,fire,INGRID,13,3
2003,inu14.3,NA,sub,ALY,1,1
2003,inu14.5,NA,nothing,SETH,11,2
2003,inu15.1,NA,sub,HEATHER,8,5
2003,inu15.2,NA,fire,ALY,4,2
2003,inu15.3,NA,sub,ALY,4,3
2003,inu15.4,NA,nothing,INGRID,13,1
2003,inu15.5,NA,sub,ALY,4,4
2003,inu16.2,NA,fire,HEATHER,8,2
2003,inu16.3,NA,sub,ALY,4,1
2003,inu16.4,NA,sub,SETH,11,3
2003,mks17.1,NA,fire,SETH,11,4
2003,mks17.2,NA,sub,ALY,1,1
2003,mks17.3,NA,nothing,HEATHER,5,4
2003,mks17.4,NA,sub,INGRID,16,3
2003,mks17.5,NA,fire,MIKE,18,3
2003,mks18.1,NA,sub,MIKE,18,3
2003,mks18.2,NA,nothing,HEATHER,6,4
2003,mks18.3,NA,fire,INGRID,16,1
2003,mks18.4,NA,sub,HEATHER,8,5
2003,mks18.5,NA,nothing,MIKE,17,3
2003,mks19.1,NA,fire,INGRID,13,1
2003,mks19.2,NA,fire,MIKE,17,4
2003,mks19.3,0.361034969,fire,SETH,9,4
2003,mks19.4,NA,fire,SETH,10,1
2003,mks19.5,NA,sub,INGRID,15,1
2003,mks20.1,NA,fire,MIKE,20,2
2003,mks20.2,NA,sub,ALY,1,2
2003,mks20.3,NA,sub,MIKE,19,1
2003,mks20.4,NA,fire,SETH,9,1
2003,mks20.5,NA,sub,INGRID,15,2
2003,mkt17.1,NA,nothing,ALY,3,3
2003,mkt17.2,NA,sub,ALY,1,3
2003,mkt17.3,NA,sub,INGRID,15,4
2003,mkt17.4,NA,fire,INGRID,16,5
2003,mkt17.5,NA,sub,MIKE,17,3
2003,mkt18.1,NA,sub,MIKE,17,2
2003,mkt18.3,NA,nothing,SETH,10,1
2003,mkt18.4,0.354673244,sub,SETH,9,3
2003,mkt18.5,NA,nothing,INGRID,16,3
2003,mkt19.1,NA,fire,INGRID,16,3
2003,mkt19.3,NA,sub,INGRID,15,3
2003,mkt19.4,NA,sub,INGRID,16,2
2003,mkt19.5,NA,fire,SETH,10,4
2003,mkt20.1,NA,nothing,INGRID,15,4
2003,mkt20.2,NA,nothing,ALY,1,5
2003,mkt20.3,NA,fire,HEATHER,7,3
2003,mkt20.4,NA,nothing,ALY,2,3
2003,mku17.1,NA,fire,ALY,4,5
2003,mku17.2,NA,sub,SETH,10,4
2003,mku17.3,NA,nothing,SETH,9,3
2003,mku17.4,NA,fire,INGRID,14,5
2003,mku17.5,NA,fire,ALY,1,5
2003,mku18.1,10.21669493,fire,INGRID,16,3
2003,mku18.2,NA,fire,ALY,2,5
2003,mku18.3,NA,sub,SETH,9,2
2003,mku18.4,NA,fire,HEATHER,7,5
2003,mku18.5,NA,fire,HEATHER,7,5
2003,mku19.4,NA,sub,INGRID,14,3
2003,mku19.1,NA,fire,MIKE,18,4
2003,mku19.2,NA,sub,INGRID,14,3
2003,mku19.3,NA,fire,HEATHER,7,4
2003,mku19.5,NA,sub,INGRID,16,4
2003,mku20.2,NA,nothing,INGRID,13,1
2003,mku20.3,NA,nothing,SETH,12,5
2003,mku20.4,NA,nothing,ALY,4,5
2003,mku20.5,NA,nothing,ALY,1,1
2003,ses9.1,NA,nothing,ALY,2,4
2003,ses9.2,NA,sub,MIKE,17,5
2003,ses9.4,NA,fire,ALY,3,5
2003,ses9.3,NA,fire,MIKE,17,3
2003,ses9.5,NA,fire,HEATHER,6,2
2003,ses10.1,NA,sub,MIKE,17,5
2003,ses10.2,NA,sub,ALY,1,3
2003,ses10.3,NA,sub,INGRID,15,5
2003,ses10.4,NA,sub,INGRID,15,4
2003,ses10.5,NA,sub,ALY,3,5
2003,ses11.1,NA,sub,SETH,11,1
2003,ses11.2,NA,sub,SETH,10,4
2003,ses11.3,NA,fire,INGRID,16,4
2003,ses11.4,NA,fire,INGRID,14,3
2003,ses11.5,NA,sub,INGRID,13,3
2003,ses12.1,NA,fire,INGRID,16,5
2003,ses12.2,NA,nothing,INGRID,15,4
2003,ses12.3,NA,sub,INGRID,16,5
2003,ses12.4,NA,nothing,HEATHER,8,5
2003,ses12.5,0.058964553,sub,ALY,1,2
2003,set9.1,2.242352597,nothing,ALY,4,5
2003,set9.3,NA,nothing,MIKE,18,3
2003,set9.2,NA,sub,MIKE,17,3
2003,set9.4,NA,sub,SETH,10,3
2003,set10.1,NA,sub,MIKE,18,4
2003,set10.3,NA,sub,ALY,3,3
2003,set10.4,0.284631436,sub,ALY,3,5
2003,set10.5,NA,nothing,MIKE,20,2
2003,set11.1,NA,nothing,SETH,11,2
2003,set11.2,0.930027664,nothing,INGRID,16,4
2003,set11.3,NA,nothing,HEATHER,7,3
2003,set11.4,NA,fire,MIKE,17,5
2003,set11.5,NA,sub,INGRID,16,5
2003,set12.1,NA,sub,HEATHER,8,3
2003,set12.2,NA,sub,INGRID,16,5
2003,set12.3,NA,fire,ALY,3,4
2003,set12.4,NA,sub,ALY,2,2
2003,set12.5,NA,sub,INGRID,14,5
2003,seu9.1,NA,sub,SETH,12,5
2003,seu9.2,NA,sub,INGRID,14,1
2003,seu9.3,NA,nothing,ALY,4,5
2003,seu9.4,NA,nothing,HEATHER,7,5
2003,seu9.5,NA,fire,ALY,3,4
2003,seu10.1,NA,sub,ALY,1,2
2003,seu10.2,NA,sub,INGRID,13,4
2003,seu10.4,NA,fire,HEATHER,6,5
2003,seu10.5,NA,nothing,INGRID,15,5
2003,seu11.2,NA,fire,HEATHER,8,2
2003,seu11.3,NA,sub,SETH,12,2
2003,seu11.4,NA,sub,INGRID,13,1
2003,seu12.1,NA,fire,SETH,12,5
2003,seu12.2,NA,nothing,ALY,3,4
2003,seu12.3,NA,fire,SETH,11,2
2003,seu12.5,NA,sub,MIKE,20,1
2004,als1.1,NA,sub,ALY,1,1
2004,als1.2,NA,sub,ALY,1,4
2004,als1.3,NA,sub,ALY,2,1
2004,als1.4,NA,sub,ALY,2,5
2004,als1.5,NA,sub,ALY,3,4
2004,als2.1,NA,sub,ALY,4,1
2004,als2.2,NA,sub,ALY,4,3
2004,als2.3,NA,fire,ALY,1,1
2004,als2.4,NA,fire,ALY,1,4
2004,als2.5,NA,fire,ALY,2,2
2004,als3.2,0.696934056,fire,ALY,2,5
2004,als3.1,7.155520764,fire,ALY,3,2
2004,als3.3,NA,fire,ALY,3,5
2004,als3.4,NA,fire,ALY,4,1
2004,als3.5,NA,nothing,ALY,1,1
2004,als4.1,NA,nothing,ALY,1,3
2004,als4.2,NA,nothing,ALY,1,5
2004,als4.3,NA,nothing,ALY,2,1
2004,als4.4,NA,nothing,ALY,2,4
2004,alt1.1,NA,nothing,ALY,3,1
2004,alt1.3,NA,nothing,ALY,3,2
2004,alt1.4,NA,nothing,ALY,4,3
2004,alt1.5,NA,nothing,ALY,4,5
2004,alt2.2,NA,sub,HEATHER,5,4
2004,alt2.4,NA,sub,HEATHER,6,3
2004,alt2.5,NA,sub,HEATHER,8,2
2004,alt3.1,5.565523023,sub,HEATHER,8,5
2004,alt3.3,NA,fire,HEATHER,7,2
2004,alt3.2,NA,fire,HEATHER,5,2
2004,alt3.4,0.202682992,fire,HEATHER,5,1
2004,alt3.5,NA,fire,HEATHER,6,5
2004,alt4.3,NA,fire,HEATHER,8,4
2004,alt4.1,NA,nothing,HEATHER,5,5
2004,alt4.2,NA,nothing,HEATHER,6,4
2004,alt4.5,NA,nothing,HEATHER,7,2
2004,alu1.1,NA,nothing,HEATHER,7,4
2004,alu1.3,NA,nothing,HEATHER,8,1
2004,alu1.4,NA,nothing,HEATHER,8,2
2004,alu1.5,NA,nothing,HEATHER,8,4
2004,alu2.1,NA,sub,INGRID,13,2
2004,alu2.3,NA,sub,INGRID,14,1
2004,alu2.4,NA,sub,INGRID,14,5
2004,alu2.5,NA,sub,INGRID,15,4
2004,alu3.1,NA,sub,INGRID,16,3
2004,alu3.2,NA,fire,INGRID,13,1
2004,alu3.3,3.063634032,fire,INGRID,14,2
2004,alu3.4,NA,fire,INGRID,14,5
2004,alu4.2,2.313217503,fire,INGRID,16,4
2004,alu4.3,NA,nothing,INGRID,13,1
2004,alu4.5,NA,nothing,INGRID,13,5
2004,hes5.1,0.689607862,nothing,INGRID,14,3
2004,hes5.2,NA,nothing,INGRID,15,1
2004,hes5.3,1.266768698,nothing,INGRID,15,2
2004,hes5.4,1.146103266,nothing,INGRID,15,5
2004,hes5.5,NA,nothing,INGRID,16,2
2004,hes6.1,NA,nothing,INGRID,16,4
2004,hes6.2,5.947176265,sub,MIKE,17,5
2004,hes6.3,NA,sub,MIKE,18,3
2004,hes6.4,1.3002675,sub,MIKE,19,2
2004,hes6.5,4.095477573,sub,MIKE,20,2
2004,hes7.5,NA,sub,MIKE,20,5
2004,hes8.2,NA,fire,MIKE,17,5
2004,hes8.3,0.947177619,fire,MIKE,19,1
2004,hes8.4,NA,fire,MIKE,19,3
2004,hes8.5,NA,fire,MIKE,19,5
2004,het7.5,NA,fire,MIKE,20,3
2004,het7.1,0.373928066,nothing,MIKE,17,2
2004,het7.2,NA,nothing,MIKE,17,4
2004,het7.3,NA,nothing,MIKE,17,5
2004,het7.4,0.154830252,nothing,MIKE,18,4
2004,het5.2,NA,nothing,MIKE,19,4
2004,het5.3,0.05982849,nothing,MIKE,19,2
2004,het5.4,0.132025431,nothing,MIKE,19,3
2004,het5.5,NA,nothing,MIKE,20,2
2004,het5.1,NA,nothing,MIKE,20,3
2004,het6.1,NA,nothing,MIKE,20,5
2004,het6.2,NA,sub,SETH,9,4
2004,het6.3,1.060479158,sub,SETH,10,2
2004,het6.4,2.156389197,sub,SETH,10,5
2004,het6.5,NA,sub,SETH,11,2
2004,het8.1,0.051471854,sub,SETH,11,4
2004,het8.2,1.190283483,sub,SETH,12,1
2004,het8.3,0.064242428,sub,SETH,12,4
2004,het8.4,NA,fire,SETH,9,4
2004,het8.5,NA,fire,SETH,10,4
2004,heu5.4,NA,fire,SETH,11,3
2004,heu5.5,NA,fire,SETH,11,5
2004,heu6.2,NA,fire,SETH,12,3
2004,heu6.4,NA,nothing,SETH,9,1
2004,heu7.1,NA,nothing,SETH,9,3
2004,heu7.2,NA,nothing,SETH,9,5
2004,heu7.3,NA,nothing,SETH,10,4
2004,heu7.4,NA,nothing,SETH,10,5
2004,heu7.5,NA,nothing,SETH,11,1
2004,heu8.1,NA,nothing,SETH,11,3
2004,heu8.2,NA,nothing,SETH,12,1
2004,heu8.3,NA,nothing,SETH,12,3
2004,heu8.4,NA,fire,INGRID,14,1
2004,heu8.5,NA,sub,MIKE,17,4
2004,ins13.1,NA,fire,ALY,1,1
2004,ins13.2,NA,sub,HEATHER,6,5
2004,ins13.3,NA,fire,HEATHER,5,5
2004,ins13.4,NA,sub,ALY,3,1
2004,ins14.1,NA,nothing,INGRID,14,2
2004,ins14.2,NA,fire,HEATHER,5,4
2004,ins14.3,NA,sub,HEATHER,5,1
2004,ins14.4,NA,sub,MIKE,20,1
2004,ins14.5,NA,fire,SETH,9,1
2004,ins15.1,NA,sub,INGRID,16,1
2004,ins15.2,0.121922069,fire,ALY,3,1
2004,ins15.3,NA,fire,HEATHER,5,1
2004,ins15.4,NA,nothing,ALY,3,2
2004,ins15.5,NA,sub,HEATHER,5,1
2004,ins16.1,1.082482873,sub,MIKE,19,3
2004,ins16.2,0.61794185,sub,SETH,11,3
2004,ins16.3,NA,nothing,MIKE,18,1
2004,ins16.4,0.057255526,fire,SETH,9,4
2004,ins16.5,NA,sub,ALY,1,2
2004,int13.1,NA,sub,SETH,9,2
2004,int13.2,NA,fire,SETH,9,2
2004,int13.3,0.201090204,fire,INGRID,13,3
2004,int14.1,NA,fire,ALY,4,2
2004,int14.2,NA,fire,MIKE,17,5
2004,int14.3,0.382649127,fire,ALY,3,4
2004,int14.4,NA,fire,SETH,9,1
2004,int14.5,NA,sub,HEATHER,6,1
2004,int16.1,0.804122056,sub,SETH,12,3
2004,int16.2,0.271546703,fire,ALY,3,5
2004,int16.3,0.400392842,sub,INGRID,13,1
2004,int16.4,NA,fire,SETH,11,3
2004,int16.5,NA,sub,ALY,2,5
2004,inu13.1,0.229022104,sub,SETH,9,2
2004,inu13.2,NA,fire,SETH,11,2
2004,inu13.5,NA,nothing,SETH,11,2
